0.0053771553	-0.0051847533	0.015128335	0.00030938603	0.023241458	0.00044854826	0.02357254	0.0064857192	-0.009457344	-0.0034893618	-0.040075008	0.010053283	-0.037036244	-0.047600448	0.034599654	0.025444744	0.025359847	0.012404352	0.038833328	-0.028011823	-0.029392084	-0.0019709016	0.005895934	0.008376599	-0.0014655866	-0.053482275	0.022462457	0.0407149	-0.0038392975	-0.008648063	-0.012232115	-0.005230073	0.039432183	-0.023821134	0.03167945	0.02773597	0.02076003	0.030401409	-0.026604237	-0.016232908	0.010601075	0.00499605	0.016375786	-0.01342686	-0.013580218	-0.01528492	-0.016205845	0.019337319	0.008983043	-0.0413972	0.0069110934	0.00641672	0.028901948	0.022098329	0.0034751694	-0.025162192	0.013805507	0.011903891	-0.023202738	-0.02041937	0.009969509	0.019119779	0.0039720978	0.050395414	0.011106393	-0.02089918	0.013730156	-0.039975613	0.02841301	-0.024882544	-0.0122844735	-0.007663574	-0.021408807	-0.03604233	0.024893694	-0.017522907	-0.018843727	0.01202512	-0.030729018	-0.029306589	-0.027562788	0.012152957	0.010648385	-0.047508948	-0.02337103	-0.0109367315	0.007953782	0.048874952	-0.0054770014	-0.022520948	0.027007911	-0.027512036	0.01612141	0.00578641	0.019104071	-0.02157079	-0.033787567	0.047692843	0.0052121864	-0.011458002
0.00094345876	0.008974905	-0.0034813662	-0.040011317	-0.029934663	-0.01302341	0.007803762	-0.02614091	0.028851472	0.01609539	0.03526738	-0.010297942	0.0023053337	-0.035499003	-0.017725863	0.0025476704	0.020934429	-0.02459814	-0.0097730905	-0.025443861	0.010116624	-0.026972562	0.029521909	-0.013305115	-0.017100308	-0.013131381	-0.014122226	0.01603724	0.004651778	-0.051498927	-0.033760265	-0.0017712318	0.0016369615	-0.0025776718	0.037197217	0.021926368	0.005753297	-0.0061761085	0.004048758	-0.027803764	-0.013934565	-0.028751139	0.0030102113	0.0016215615	-0.0040742513	-0.0029756562	0.0059610615	0.02862333	-0.027011931	0.013118474	0.011532404	-0.006221131	-0.01956944	0.005201452	0.029804045	0.009839266	0.013131761	0.0012631279	-0.018496446	-0.01770691	0.013343706	0.04805808	-0.019832006	0.018915415	-0.005363622	-0.010273129	-0.011341623	-0.031636234	-0.022049248	-0.0054093488	-0.0427152	-0.023071341	0.015806854	-0.031238742	-0.0025827617	-0.00992882	-0.027272694	0.03287831	-0.029306378	0.008938728	0.0023401738	0.002934034	-0.010699797	-0.020939978	0.034425844	-0.03345905	0.026698975	0.034636293	-0.02086183	-0.022568496	0.014283196	-0.013071088	0.00061169226	0.021476557	-0.010262395	-0.006535205	-0.01722793	-0.023602072	-0.0065876967	-0.0154060265
0.023565559	0.015071619	0.01211635	-0.012557435	0.0030121156	0.021773271	0.005936715	-0.018262425	0.0015971616	0.026668854	-0.018460575	0.02686111	0.021327505	-0.025231557	-0.014394243	0.004613654	-0.008692523	-0.02675595	0.03553069	0.013962656	-0.0023685913	-0.015631162	-0.0053753876	-0.018309468	-0.05557623	-0.04856393	-0.0046565947	0.021740807	0.019601332	-0.022043064	-0.006172402	-0.0031331896	0.003072691	0.006227085	-0.032199815	-0.004406196	0.012106927	-0.022302164	0.015800502	0.0039875354	0.0042139366	0.010020439	-0.010703386	-0.046306696	-0.021998242	-0.015992451	0.01190334	0.037727054	0.032589458	0.023693101	-0.046212234	-0.008434969	0.0113469735	0.006675039	0.011920404	0.03411168	-0.02860572	-0.012803821	-0.0014133522	-0.022333512	0.018167626	0.025639854	-0.020914141	-0.010215517	0.01000358	-0.017064296	0.0364527	-0.043635003	-0.019792993	0.0062725567	-0.039281946	-0.042578813	0.0008570763	-0.06493111	0.01141787	0.021147622	0.018353272	-0.016019035	-0.03320112	-0.03626901	0.0068598115	-0.03601994	0.03231762	-0.04690911	0.05052304	-0.022451388	-0.024314538	-0.005315459	-0.012413026	0.005593193	0.031633463	-0.009265883	0.029747674	-0.014869869	0.046318613	0.008474504	-0.004127808	0.014291333	0.009125272	0.0014982834
-0.01765924	0.0122634275	0.013504719	-0.01251366	-0.021460274	0.044772223	0.013474582	-0.007199016	-0.040736012	-0.008513532	-0.003855013	0.024344835	-0.056815125	-0.005248038	0.007916956	-0.0016366943	-0.021549962	-0.023619609	0.01771551	-0.019331452	-0.013817394	-0.028586725	-0.022350078	-0.0103323655	-0.052308105	0.013739623	0.035767063	0.038636815	-0.0022901797	-0.0037293236	0.03489707	0.011528312	0.050136063	0.0018611207	-0.0024913247	0.023208478	-0.007735363	0.021357568	0.011762345	-0.02718101	-0.03678012	-0.006672566	-0.0019260384	-0.02728407	0.012453839	-0.034901354	-0.010726307	-0.010238997	0.003583561	-0.014852476	-0.014096174	0.019648701	-0.003122515	0.019182175	0.03927642	-0.0036586903	-0.043337163	0.014952448	-0.025948195	-0.028489083	0.010954483	0.013053791	0.0066790935	0.024106394	-0.01896267	-0.010705047	-0.0044263103	-0.052373398	-0.007859315	-0.035458703	-0.040515017	-0.01743624	0.007472497	-0.014226269	-0.0005719693	0.011999861	0.014387677	-0.0066527114	-0.013176789	-0.062307075	0.00064839696	0.020531666	0.007841097	-0.047453403	-0.031372428	-0.023000885	0.00049472053	0.042738147	-0.048680726	-0.01751717	0.0134377	-0.0066644903	0.013319443	-0.00561157	-0.020029778	-0.007496347	-0.03740583	-0.010670312	-0.024370197	0.035257556
0.01473889	0.0109894825	-0.028378496	0.013128261	-0.016085017	-0.03472605	0.05591106	-0.0059755016	0.0032393762	0.009997364	0.017550515	-0.024812816	-0.0024101858	-0.0036698333	-0.024261458	0.013382629	0.0014822141	0.011688804	-0.0121958535	-0.0020886469	-0.006835376	0.010035694	0.05821035	-0.06137002	-0.026137555	-0.009874722	0.01174	-0.009673404	0.0076714475	0.015694188	0.028845575	-0.027767608	0.00887383	0.012324862	-0.018244198	0.024910647	0.017530823	-0.03332327	-0.02137834	-0.021563575	-0.036672805	0.044225678	0.04708217	0.012406517	-0.04507114	-0.042683527	-0.05477479	0.0060151443	-0.033615984	0.019227702	0.02607738	-0.0062978268	-0.038304027	-0.026041381	-0.007637587	-0.020087423	-0.032838445	0.043699354	0.020676611	-0.008070054	0.036169093	-0.012039576	-0.019888233	0.007916736	-0.012342978	-0.012401806	0.0022709959	-0.015471387	0.016147804	0.020664083	0.038687695	-0.017751014	0.021506485	0.025161708	0.017469907	-0.015846675	-0.0032360663	0.047563434	-0.022321481	-0.049685728	-0.0068855295	0.023353504	0.03223477	-0.020031128	0.042162336	-0.01048652	0.019229727	0.047775786	0.028831918	0.011509616	-0.02556368	-0.00074024795	0.032445755	0.014834045	-0.0047970833	-0.008773066	0.012319976	-0.0112162195	-0.0002596311	-0.004827242
0.0078031574	-0.015739258	0.0127730295	-0.028452069	-0.0018508112	-0.033024672	0.052619506	-0.008719662	-0.033521872	-0.021255866	0.038462583	0.021316417	-0.038239956	-0.019335076	-0.026475867	0.016800953	0.014835675	0.036149584	0.0314722	-0.04558468	0.015784446	0.014862732	0.00338046	-0.00985879	-0.0037613576	-0.01567456	0.035363242	0.012372697	0.013510526	-0.029012244	0.040051892	-0.01776625	-0.0230026	0.0051833577	0.042071033	0.030512264	0.01827437	0.033276066	0.0076269037	0.023583073	0.007735506	-0.034327526	0.0067581167	0.024094129	0.014344114	0.022866232	0.013435024	0.01338823	0.008206018	0.014647055	-0.0075971875	0.0040022153	0.026052892	0.01805312	0.025163747	0.011682936	-0.043395326	0.011657305	-0.034502603	0.005305656	0.04742789	-0.04130013	0.016728174	-0.013315788	0.012628755	-0.018171737	-0.014208541	-0.016568497	0.0302554	-0.0013195482	-0.017989162	0.040567555	0.010729647	-0.017470144	-0.005352422	-0.050551128	0.025724182	0.028414376	-0.013074605	-0.023620099	0.01848046	0.022996735	-0.003982253	-0.00021122197	0.006053738	-0.02061473	0.015081171	0.008559601	-0.044836465	-0.01655991	0.044036962	-0.069370106	-0.02566336	-0.012942702	0.038664483	0.03234047	-0.05342792	0.022698063	-0.025901066	-0.021521362
0.04457625	0.037635393	-0.01493503	0.028254556	-0.000790275	-0.05625817	0.0312188	-0.052150648	0.019267369	-0.019267108	0.022660747	0.010676867	0.05640544	0.015680244	-0.015102147	-0.0063205184	-0.026238825	-0.027858594	0.001620033	0.018138362	0.012086368	-0.021290816	0.037164688	0.014114813	0.015402129	0.014429742	0.036438946	0.039079472	0.026104664	-0.0038426046	0.012705835	0.019734586	0.0074464274	-0.04273143	0.025104864	-0.0011205935	-0.050232727	-0.067790985	0.023881637	-0.014276702	-0.03450906	-0.020382922	0.0051236465	0.008309647	0.02857957	-0.03841835	-0.0059594824	0.060425714	-0.018857181	-0.00967118	0.02349345	-0.015442139	-0.048849158	0.018408932	0.020788494	-0.0022806092	-0.028719049	-0.024409797	0.044561014	0.0043982584	0.051887102	0.03888885	-0.052905496	-0.033778694	0.029732857	0.012444021	0.020739747	-0.0035954495	-0.024865579	-0.023219608	-0.017225705	-0.021903073	-0.033433508	-0.03232699	0.039638486	-0.028434198	-0.030944346	0.010879779	0.0071585323	-0.0075078974	-0.031463984	0.0124925105	-0.015507461	0.032194436	0.03448792	-0.010086558	-0.008396145	0.0065529654	-0.013741599	0.030885875	0.029388288	0.03564531	0.03356503	0.022715513	-0.017732568	-0.027946465	0.038254935	-0.02202384	0.048293896	0.010928638
-0.00575854	0.004755226	-0.0012596146	-0.004835696	-0.02112845	-0.022718139	-0.03283431	-0.04323737	0.012059273	-0.01616367	0.0011148846	-0.035715107	0.0048251715	0.0062269806	-0.04183095	0.023409115	0.025288012	-0.017147684	0.046163265	-0.034314305	2.8858343e-05	-0.04489363	0.009415262	-0.041918103	-0.0019915935	-0.041565005	0.053808276	0.0026557134	0.026953079	-0.036016077	-0.0030526868	-0.002542568	0.04702444	0.04021486	0.02349475	0.015210173	-0.031976443	-0.044482194	-0.001904268	0.016747259	0.033197004	0.008792381	0.03641096	-0.007828241	-0.0015048034	0.0016020142	0.04192004	0.03522591	-0.016115164	-0.022154598	-0.023083806	0.04006132	0.02431726	0.010645811	0.012528639	-0.027767733	-0.04365676	-0.046599057	0.0072671096	-0.021942813	0.03828058	-0.019086506	-0.045008972	-0.033507127	-0.04952133	0.040858455	-0.026709253	0.003454583	0.042845722	-0.023683015	-0.022486668	-0.0173177	-0.027697273	-0.01806643	0.043176826	0.0037435992	0.024953227	0.01135289	-0.022700164	0.02724865	-0.022119302	0.0047697914	0.026640162	0.017889783	-0.03064538	-0.007494811	-0.023700083	0.041932072	0.0012567755	0.009532176	-0.004021326	0.005454858	0.009051916	-0.017395545	0.0183542	0.026730292	-0.017894719	0.012292766	-0.007367716	-0.033212267
-0.012671648	-0.018816104	-0.015893089	-0.008323609	0.021369526	-0.029579278	-0.035722088	0.030769106	-0.06305719	0.01449388	-0.015470996	-0.019947655	0.013131527	0.0066460418	-0.02416215	-0.014474109	-0.029437529	0.0054276683	0.042194005	-0.03344979	-0.029444497	-0.040297426	-0.03267602	-0.031463325	0.04354887	0.011339766	-0.014681272	0.020138124	0.06189428	-0.0006873167	-0.004217524	-0.00065796956	0.022395922	0.02078598	0.001814314	0.011135113	0.0063924827	-0.03973845	-0.013985957	0.018892037	-0.025007239	0.016650625	-0.016547825	0.021638319	-0.024692487	-0.03428546	0.013766636	0.0053712926	-0.0035990365	0.0404745	-0.010930666	-0.029465063	-0.018982524	0.03441373	-0.024262015	3.0410794e-05	-0.0022389507	-0.038851723	-0.059052475	0.02742689	0.037499554	0.0017572568	0.02046931	-0.035516534	-0.0028103634	-0.014716279	0.01793403	0.00033278237	-0.015169463	0.037792254	0.005341302	0.010332978	0.030988807	-0.018531337	0.005589916	-0.009418791	-0.031620428	-0.016743096	-0.0028477937	0.0028593475	-0.0009704901	0.015361098	0.039099302	0.0002424703	-0.023071978	-0.007601648	0.03248659	-0.010924497	-0.013185727	-0.026039375	-0.04414926	0.032943163	0.008410142	0.048839036	-0.022871463	0.04015289	-0.006447318	-0.053594027	-0.061133835	-0.004782903
-0.00679043	0.029332392	0.021812106	-0.0015353769	-0.017909663	0.02671902	-0.051236432	-0.025268156	0.022397485	-0.034421545	0.0027219597	0.0239448	-0.033321027	-0.056168374	-0.034909125	-0.011947938	0.023563836	-0.011149757	-0.018495701	-0.018910173	-0.036845077	-0.028343875	-0.030675747	-0.028495481	-0.045441054	0.010542013	-0.020375064	0.018872513	0.021089539	-0.01350842	-0.046505526	0.025724834	-0.022005314	0.051866177	0.0033744266	0.02677124	0.033276208	-0.009693935	-0.02015598	0.009326185	-0.004878324	0.037003934	-0.05051058	0.030225446	-0.010335335	-0.0020285572	0.025866387	-0.0014386708	0.00808296	-0.021145266	-0.015514151	0.01069229	-0.016917653	0.02224181	-0.036262766	-0.021346861	-0.01133166	0.017120805	0.047244973	-0.0031167232	-0.0018860212	0.030667828	0.009367318	-0.03153505	-0.04103681	-0.014934236	0.022360254	-0.048329186	-0.0115362825	-0.01820074	-0.0053853793	-0.010872297	-0.034776803	0.02933234	-0.0030035393	-0.02598413	0.023305818	0.013639768	-0.036198307	-0.00056338497	-0.03033497	-0.012109254	-0.0035334586	-0.02380601	0.023083735	-0.0021603005	-0.019078286	0.023119848	0.01727109	0.046217494	0.046563942	-0.0206832	0.031526767	0.0362354	0.033539113	0.041551765	0.0076781115	-0.003827576	-0.042110905	0.0065095243
